macho_id,original,predicted,trust
310.38407.3684,MicroLensing,MicroLensing,1
109.19853.4889,MicroLensing,MicroLensing,1
108.18818.384,MicroLensing,MicroLensing,1
159.25748.2254,MicroLensing,MicroLensing,1
119.19704.5147,MicroLensing,MicroLensing,1
103.24024.1785,MicroLensing,MicroLensing,1
401.48229.760,MicroLensing,MicroLensing,1
119.19442.370,MicroLensing,MicroLensing,1
105.21161.7671,MicroLensing,MicroLensing,1
402.48219.5086,MicroLensing,MicroLensing,1
101.21948.3692,MicroLensing,MicroLensing,1
104.20119.6312,MicroLensing,MicroLensing,1
108.19333.1878,MicroLensing,MicroLensing,1
128.21932.1362,MicroLensing,MicroLensing,1
1.3441.716,None Variable,None Variable,1
1.3441.1430,None Variable,None Variable,1
1.3320.156,None Variable,None Variable,1
1.3441.3534,None Variable,None Variable,1
1.3441.3281,None Variable,None Variable,1
1.3441.3432,None Variable,None Variable,1
1.3441.2765,None Variable,None Variable,1
1.3441.3097,None Variable,None Variable,1
1.3441.3174,None Variable,None Variable,1
1.3441.3405,None Variable,None Variable,1
1.3441.1926,None Variable,None Variable,1
1.3441.2309,None Variable,None Variable,1
1.3441.3088,None Variable,None Variable,1
1.3320.230,None Variable,None Variable,1
1.3441.3791,None Variable,None Variable,1
1.3441.2684,None Variable,None Variable,1
1.3441.2140,None Variable,None Variable,1
1.3441.1759,None Variable,None Variable,1
1.3441.3057,None Variable,None Variable,1
1.3441.1336,None Variable,None Variable,1
1.3441.66,None Variable,None Variable,1
1.3441.445,None Variable,None Variable,1
1.3441.3260,None Variable,None Variable,1
1.3441.422,None Variable,None Variable,1
1.3441.2104,None Variable,None Variable,1
1.3441.1527,None Variable,None Variable,1
1.3320.112,None Variable,None Variable,1
1.3441.613,None Variable,None Variable,1
1.3441.1902,None Variable,None Variable,1
1.3441.2573,None Variable,None Variable,1
1.3441.26,None Variable,None Variable,1
1.3441.1013,None Variable,None Variable,1
1.3441.570,None Variable,None Variable,1
1.3441.2741,None Variable,None Variable,1
1.3441.793,None Variable,None Variable,1
1.3441.2401,None Variable,None Variable,1
1.3441.1330,None Variable,None Variable,1
1.3441.378,None Variable,None Variable,1
1.3320.29,None Variable,None Variable,1
1.3320.469,None Variable,None Variable,1
1.3441.2678,None Variable,None Variable,1
1.3441.1181,None Variable,None Variable,1
1.3441.504,None Variable,None Variable,1
1.3441.2768,None Variable,None Variable,1
1.3441.19,None Variable,Long Periodic Variable,1
1.3441.1296,None Variable,None Variable,1
1.3441.3820,None Variable,None Variable,1
1.3441.2641,None Variable,None Variable,1
1.3441.1952,None Variable,None Variable,1
1.3441.1846,None Variable,None Variable,1
1.3441.3311,None Variable,None Variable,1
1.3320.345,None Variable,None Variable,1
1.3441.2856,None Variable,None Variable,1
1.3441.81,None Variable,None Variable,1
1.3441.64,None Variable,None Variable,1
1.3441.342,None Variable,None Variable,1
1.3441.188,None Variable,None Variable,1
1.3441.658,None Variable,None Variable,1
1.3320.74,None Variable,None Variable,1
1.3320.376,None Variable,None Variable,1
1.3441.1091,None Variable,None Variable,1
1.3441.847,None Variable,None Variable,1
1.3441.458,None Variable,None Variable,1
1.3441.1865,None Variable,None Variable,1
1.3441.960,None Variable,None Variable,1
1.3441.3235,None Variable,None Variable,1
1.3441.96,None Variable,MicroLensing,1
1.3441.950,None Variable,None Variable,1
1.3441.3266,None Variable,None Variable,1
1.3441.1849,None Variable,None Variable,1
1.3441.1619,None Variable,None Variable,1
1.3441.988,None Variable,None Variable,1
1.3441.1005,None Variable,None Variable,1
1.3441.281,None Variable,None Variable,1
1.3441.775,None Variable,None Variable,1
1.3441.3099,None Variable,None Variable,1
1.3441.3136,None Variable,None Variable,1
1.3441.491,None Variable,None Variable,1
1.3441.2924,None Variable,None Variable,1
1.3441.47,None Variable,None Variable,1
1.3441.3347,None Variable,None Variable,1
1.3441.1932,None Variable,None Variable,1
1.3441.1522,None Variable,Eclipsing Binaries,1
1.3441.670,None Variable,None Variable,1
1.3441.2183,None Variable,None Variable,1
1.3441.345,None Variable,None Variable,1
1.3441.1406,None Variable,None Variable,1
1.3441.2293,None Variable,None Variable,1
1.3441.2109,None Variable,None Variable,1
1.3441.3591,None Variable,None Variable,1
1.3441.1348,None Variable,None Variable,1
1.3441.3349,None Variable,None Variable,1
1.3441.145,None Variable,None Variable,1
1.3441.419,None Variable,None Variable,1
1.3441.805,None Variable,None Variable,1
1.3441.395,None Variable,None Variable,1
1.3441.1600,None Variable,None Variable,1
1.3441.2874,None Variable,None Variable,1
1.3441.749,None Variable,None Variable,1
1.3320.254,None Variable,None Variable,1
1.3441.741,None Variable,None Variable,1
1.3441.3258,None Variable,None Variable,1
1.3441.1942,None Variable,None Variable,1
1.3441.142,None Variable,None Variable,1
1.3441.3536,None Variable,None Variable,1
1.3441.1873,None Variable,None Variable,1
1.3441.3051,None Variable,None Variable,1
1.3441.295,None Variable,None Variable,1
1.3441.2110,None Variable,None Variable,1
1.3441.2390,None Variable,None Variable,1
1.3441.2169,None Variable,None Variable,1
1.3320.82,None Variable,None Variable,1
1.3441.740,None Variable,None Variable,1
1.3441.1623,None Variable,None Variable,1
1.3441.690,None Variable,None Variable,1
1.3441.3196,None Variable,None Variable,1
1.3441.1557,None Variable,None Variable,1
1.3441.3191,None Variable,None Variable,1
1.3320.394,None Variable,None Variable,1
1.3441.958,None Variable,None Variable,1
1.3441.3231,None Variable,None Variable,1
1.3441.1791,None Variable,None Variable,1
1.3441.2129,None Variable,None Variable,1
1.3441.1567,None Variable,None Variable,1
1.3441.1529,None Variable,None Variable,1
1.3320.361,None Variable,None Variable,1
1.3441.2036,None Variable,None Variable,1
1.3441.100,None Variable,None Variable,1
1.3441.2836,None Variable,None Variable,1
1.3320.439,None Variable,None Variable,1
1.3441.1171,None Variable,None Variable,1
1.3441.2588,None Variable,None Variable,1
1.3441.769,None Variable,None Variable,1
1.3320.185,None Variable,None Variable,1
1.3441.2473,None Variable,None Variable,1
1.3441.869,None Variable,None Variable,1
1.3441.608,None Variable,None Variable,1
1.3441.3414,None Variable,None Variable,1
1.3441.3778,None Variable,None Variable,1
1.3441.2753,None Variable,None Variable,1
1.3320.494,None Variable,None Variable,1
1.3441.3201,None Variable,None Variable,1
1.3320.250,None Variable,None Variable,1
1.3441.374,None Variable,None Variable,1
1.3441.2363,None Variable,None Variable,1
1.3441.848,None Variable,None Variable,1
1.3320.258,None Variable,None Variable,1
1.3441.208,None Variable,None Variable,1
1.3441.2272,None Variable,None Variable,1
1.3441.896,None Variable,None Variable,1
1.3441.3163,None Variable,None Variable,1
1.3441.240,None Variable,None Variable,1
1.3441.2097,None Variable,None Variable,1
1.3441.2250,None Variable,None Variable,1
1.3441.1820,None Variable,None Variable,1
1.3441.1753,None Variable,None Variable,1
1.3441.1040,None Variable,None Variable,1
1.3441.55,None Variable,Eclipsing Binaries,1
1.3441.2121,None Variable,None Variable,1
1.3320.293,None Variable,None Variable,1
1.3441.647,None Variable,None Variable,1
1.3441.2470,None Variable,None Variable,1
1.3441.699,None Variable,None Variable,1
1.3441.3425,None Variable,None Variable,1
1.3320.325,None Variable,None Variable,1
1.3441.1667,None Variable,None Variable,1
1.3441.3507,None Variable,None Variable,1
1.3441.899,None Variable,None Variable,1
1.3441.638,None Variable,None Variable,1
1.3441.1714,None Variable,None Variable,1
1.3441.681,None Variable,None Variable,1
1.3441.1937,None Variable,None Variable,1
1.3441.1269,None Variable,None Variable,1
1.3441.2664,None Variable,None Variable,1
1.3441.1450,None Variable,None Variable,1
1.3441.2534,None Variable,None Variable,1
1.3441.2032,None Variable,None Variable,1
1.3441.1188,None Variable,None Variable,1
1.3441.2472,None Variable,None Variable,1
1.3441.2485,None Variable,None Variable,1
1.3441.506,None Variable,None Variable,1
1.3441.108,None Variable,None Variable,1
1.3441.3639,None Variable,None Variable,1
1.3441.3720,None Variable,None Variable,1
1.3441.32,None Variable,Long Periodic Variable,1
1.3441.321,None Variable,None Variable,1
1.3441.2834,None Variable,None Variable,1
1.3441.938,None Variable,None Variable,1
1.3441.51,None Variable,None Variable,1
1.3441.3597,None Variable,None Variable,1
1.3441.1076,None Variable,None Variable,1
1.3441.1763,None Variable,None Variable,1
1.3441.1244,None Variable,None Variable,1
1.3320.407,None Variable,None Variable,1
1.3441.46,None Variable,None Variable,1
1.3441.1299,None Variable,None Variable,1
1.3441.1398,None Variable,None Variable,1
1.3441.2946,None Variable,None Variable,1
1.3441.3015,None Variable,None Variable,1
1.3441.2544,None Variable,None Variable,1
1.3441.3660,None Variable,None Variable,1
1.3441.2571,None Variable,None Variable,1
1.3441.67,None Variable,None Variable,1
1.3441.840,None Variable,None Variable,1
1.3441.173,None Variable,None Variable,1
1.3441.3021,None Variable,None Variable,1
1.3441.3596,None Variable,None Variable,1
1.3441.1350,None Variable,None Variable,1
1.3441.311,None Variable,Eclipsing Binaries,1
1.3441.2593,None Variable,None Variable,1
1.3320.368,None Variable,None Variable,1
1.3441.3474,None Variable,None Variable,1
1.3441.1657,None Variable,None Variable,1
1.3441.2948,None Variable,None Variable,1
1.3441.2662,None Variable,None Variable,1
1.3441.3313,None Variable,None Variable,1
1.3441.2727,None Variable,None Variable,1
1.3441.1381,None Variable,None Variable,1
1.3441.1723,None Variable,None Variable,1
1.3320.478,None Variable,None Variable,1
1.3441.1765,None Variable,None Variable,1
1.3441.1073,None Variable,None Variable,1
1.3441.2124,None Variable,None Variable,1
1.3441.691,None Variable,None Variable,1
1.3441.2854,None Variable,None Variable,1
1.3441.1349,None Variable,None Variable,1
1.3441.2062,None Variable,None Variable,1
1.3320.180,None Variable,None Variable,1
1.3441.1768,None Variable,None Variable,1
1.3441.3376,None Variable,None Variable,1
1.3441.970,None Variable,None Variable,1
1.3441.1673,None Variable,Eclipsing Binaries,1
1.3320.205,None Variable,None Variable,1
1.3441.3757,None Variable,None Variable,1
1.3441.1635,None Variable,None Variable,1
1.3441.1295,None Variable,None Variable,1
1.3320.261,None Variable,None Variable,1
1.3441.1829,None Variable,None Variable,1
1.3441.3220,None Variable,None Variable,1
1.3441.1270,None Variable,None Variable,1
1.3441.951,None Variable,None Variable,1
1.3441.11,None Variable,Long Periodic Variable,1
1.3441.571,None Variable,None Variable,1
1.3441.423,None Variable,None Variable,1
1.3320.28,None Variable,Be Stars,1
1.3441.1639,None Variable,None Variable,1
1.3441.62,None Variable,None Variable,1
1.3441.3098,None Variable,None Variable,1
1.3441.3146,None Variable,None Variable,1
1.3441.1543,None Variable,None Variable,1
1.3441.579,None Variable,None Variable,1
1.3320.463,None Variable,None Variable,1
1.3441.2185,None Variable,None Variable,1
1.3441.414,None Variable,None Variable,1
1.3441.3064,None Variable,None Variable,1
1.3441.1804,None Variable,None Variable,1
1.3441.2475,None Variable,None Variable,1
1.3441.1112,None Variable,None Variable,1
1.3441.701,None Variable,None Variable,1
1.3441.1404,None Variable,None Variable,1
1.3441.335,None Variable,None Variable,1
1.3441.917,None Variable,None Variable,1
1.3441.2890,None Variable,None Variable,1
1.3441.2123,None Variable,None Variable,1
1.3441.1912,None Variable,None Variable,1
1.3441.1063,None Variable,None Variable,1
1.3441.1364,None Variable,None Variable,1
1.3441.2346,None Variable,None Variable,1
1.3441.935,None Variable,None Variable,1
1.3441.359,None Variable,None Variable,1
1.3441.2488,None Variable,None Variable,1
1.3441.1326,None Variable,None Variable,1
1.3441.390,None Variable,None Variable,1
1.3441.1231,None Variable,None Variable,1
1.3441.299,None Variable,None Variable,1
1.3441.3122,None Variable,None Variable,1
1.3441.2568,None Variable,None Variable,1
1.3441.1825,None Variable,None Variable,1
1.3320.40,None Variable,None Variable,1
1.3441.366,None Variable,None Variable,1
1.3320.163,None Variable,None Variable,1
1.3320.282,None Variable,None Variable,1
1.3441.668,None Variable,None Variable,1
1.3441.1816,None Variable,None Variable,1
1.3441.178,None Variable,None Variable,1
1.3441.3330,None Variable,None Variable,1
1.3441.2073,None Variable,None Variable,1
1.3441.175,None Variable,None Variable,1
1.3441.2716,None Variable,None Variable,1
1.3441.2329,None Variable,None Variable,1
1.3441.2223,None Variable,None Variable,1
1.3441.3075,None Variable,None Variable,1
1.3441.2667,None Variable,None Variable,1
1.3441.3131,None Variable,None Variable,1
1.3441.2200,None Variable,None Variable,1
1.3441.2927,None Variable,None Variable,1
1.3441.2377,None Variable,None Variable,1
1.3441.2760,None Variable,None Variable,1
1.3441.888,None Variable,None Variable,1
1.3441.2721,None Variable,None Variable,1
1.3320.238,None Variable,None Variable,1
1.3441.3028,None Variable,None Variable,1
1.3320.244,None Variable,None Variable,1
1.3441.3470,None Variable,None Variable,1
1.3441.744,None Variable,None Variable,1
1.3441.57,None Variable,Long Periodic Variable,1
1.3320.489,None Variable,None Variable,1
1.3441.3417,None Variable,None Variable,1
1.3441.3811,None Variable,None Variable,1
1.3441.2075,None Variable,None Variable,1
1.3441.2639,None Variable,None Variable,1
1.3441.2239,None Variable,None Variable,1
1.3441.2905,None Variable,None Variable,1
1.3441.3207,None Variable,None Variable,1
1.3441.2792,None Variable,None Variable,1
1.3320.56,None Variable,None Variable,1
1.3441.1881,None Variable,None Variable,1
1.3441.3042,None Variable,None Variable,1
1.3441.3542,None Variable,None Variable,1
1.3441.199,None Variable,None Variable,1
1.3441.1899,None Variable,None Variable,1
1.3441.1052,None Variable,None Variable,1
1.3441.1721,None Variable,None Variable,1
1.3441.980,None Variable,None Variable,1
1.3441.2510,None Variable,None Variable,1
1.3441.1025,None Variable,None Variable,1
1.3441.3702,None Variable,None Variable,1
1.3441.3699,None Variable,None Variable,1
1.3441.1065,None Variable,None Variable,1
1.3320.283,None Variable,None Variable,1
1.3441.1610,None Variable,None Variable,1
1.3441.425,None Variable,None Variable,1
1.3320.256,None Variable,None Variable,1
1.3441.1177,None Variable,None Variable,1
1.3441.2848,None Variable,None Variable,1
1.3441.3083,None Variable,None Variable,1
1.3441.554,None Variable,None Variable,1
1.3320.358,None Variable,None Variable,1
1.3441.621,None Variable,None Variable,1
1.3441.3334,None Variable,None Variable,1
1.3441.1213,None Variable,None Variable,1
1.3441.2424,None Variable,None Variable,1
1.3441.715,None Variable,None Variable,1
1.3320.20,None Variable,MicroLensing,1
1.3441.2929,None Variable,None Variable,1
1.3441.952,None Variable,None Variable,1
1.3441.1333,None Variable,None Variable,1
1.3441.582,None Variable,None Variable,1
1.3441.1240,None Variable,None Variable,1
1.3441.1310,None Variable,None Variable,1
1.3441.3142,None Variable,None Variable,1
1.3441.2844,None Variable,None Variable,1
1.3441.3137,None Variable,None Variable,1
1.3441.2552,None Variable,None Variable,1
1.3441.1478,None Variable,None Variable,1
1.3320.507,None Variable,None Variable,1
1.3441.16,None Variable,None Variable,1
1.3441.1525,None Variable,None Variable,1
1.3441.1876,None Variable,None Variable,1
1.3441.1215,None Variable,None Variable,1
1.3441.478,None Variable,None Variable,1
1.3441.2757,None Variable,None Variable,1
1.3441.2349,None Variable,None Variable,1
1.3441.2951,None Variable,None Variable,1
1.3320.339,None Variable,None Variable,1
1.3441.556,None Variable,None Variable,1
1.3441.413,None Variable,None Variable,1
1.3441.197,None Variable,None Variable,1
1.3441.2925,None Variable,None Variable,1
1.3320.151,None Variable,None Variable,1
1.3441.126,None Variable,None Variable,1
1.3441.859,None Variable,None Variable,1
1.3441.407,None Variable,None Variable,1
1.3441.3159,None Variable,None Variable,1
1.3441.1444,None Variable,None Variable,1
1.3441.2471,None Variable,None Variable,1
1.3441.966,None Variable,None Variable,1
1.3441.1219,None Variable,None Variable,1
1.3441.990,None Variable,None Variable,1
1.3320.464,None Variable,None Variable,1
1.3441.2550,None Variable,None Variable,1
1.3320.245,None Variable,None Variable,1
1.3441.171,None Variable,None Variable,1
1.3441.2315,None Variable,None Variable,1
1.3441.689,None Variable,None Variable,1
1.3320.93,None Variable,None Variable,1
1.3441.2137,None Variable,None Variable,1
1.3441.354,None Variable,None Variable,1
1.3441.60,None Variable,None Variable,1
1.3441.909,None Variable,None Variable,1
1.3441.2887,None Variable,None Variable,1
1.3441.883,None Variable,None Variable,1
1.3320.343,None Variable,None Variable,1
1.3441.143,None Variable,Eclipsing Binaries,1
1.3441.1581,None Variable,None Variable,1
1.3320.182,None Variable,None Variable,1
1.3441.52,None Variable,None Variable,1
1.3441.1949,None Variable,None Variable,1
1.3441.1638,None Variable,None Variable,1
1.3441.2558,None Variable,None Variable,1
1.3320.176,None Variable,None Variable,1
1.3441.1999,None Variable,None Variable,1
1.3320.197,None Variable,None Variable,1
1.3441.889,None Variable,None Variable,1
1.3441.2402,None Variable,None Variable,1
1.3441.150,None Variable,None Variable,1
1.3441.2933,None Variable,None Variable,1
1.3441.1717,None Variable,None Variable,1
1.3320.347,None Variable,None Variable,1
1.3441.116,None Variable,None Variable,1
1.3441.3074,None Variable,None Variable,1
1.3441.1093,None Variable,None Variable,1
1.3441.3094,None Variable,None Variable,1
1.3441.284,None Variable,None Variable,1
1.3441.1947,None Variable,None Variable,1
1.3441.1843,None Variable,None Variable,1
1.3441.2141,None Variable,None Variable,1
1.3441.312,None Variable,None Variable,1
1.3441.3293,None Variable,None Variable,1
1.3441.665,None Variable,None Variable,1
1.3320.23,None Variable,None Variable,1
1.3441.1634,None Variable,Eclipsing Binaries,1
1.3441.3157,None Variable,None Variable,1
1.3441.3549,None Variable,None Variable,1
1.3441.1385,None Variable,None Variable,1
1.3441.3609,None Variable,None Variable,1
1.3441.735,None Variable,None Variable,1
1.3441.1257,None Variable,None Variable,1
1.3441.2345,None Variable,None Variable,1
1.3441.3081,None Variable,None Variable,1
1.3441.2579,None Variable,None Variable,1
1.3441.1043,None Variable,None Variable,1
1.3441.92,None Variable,None Variable,1
1.3441.2872,None Variable,None Variable,1
1.3441.826,None Variable,None Variable,1
1.3441.2039,None Variable,None Variable,1
1.3320.101,None Variable,None Variable,1
1.3441.949,None Variable,None Variable,1
1.3441.1152,None Variable,None Variable,1
1.3441.396,None Variable,None Variable,1
1.3441.2365,None Variable,None Variable,1
1.3441.490,None Variable,None Variable,1
1.3441.3123,None Variable,None Variable,1
1.3441.3621,None Variable,None Variable,1
1.3320.292,None Variable,None Variable,1
1.3441.633,None Variable,None Variable,1
1.3441.2559,None Variable,None Variable,1
1.3441.2308,None Variable,None Variable,1
1.3441.3446,None Variable,None Variable,1
1.3441.1546,None Variable,None Variable,1
1.3441.2665,None Variable,None Variable,1
1.3441.3239,None Variable,None Variable,1
1.3441.835,None Variable,None Variable,1
1.3320.162,None Variable,None Variable,1
1.3441.1503,None Variable,None Variable,1
1.3441.1751,None Variable,None Variable,1
1.3441.2054,None Variable,None Variable,1
1.3441.1318,None Variable,None Variable,1
1.3441.2380,None Variable,None Variable,1
1.3441.1443,None Variable,None Variable,1
1.3441.1294,None Variable,None Variable,1
1.3441.373,None Variable,None Variable,1
1.3441.2658,None Variable,None Variable,1
1.3441.2095,None Variable,None Variable,1
1.3441.3288,None Variable,None Variable,1
1.3441.3287,None Variable,None Variable,1
1.3441.1870,None Variable,None Variable,1
1.3441.3236,None Variable,None Variable,1
1.3441.3494,None Variable,None Variable,1
1.3441.1347,None Variable,None Variable,1
1.3441.2012,None Variable,None Variable,1
1.3441.2449,None Variable,None Variable,1
1.3441.3466,None Variable,None Variable,1
1.3441.2796,None Variable,None Variable,1
1.3441.371,None Variable,None Variable,1
1.3441.839,None Variable,None Variable,1
1.3441.3762,None Variable,None Variable,1
1.3320.377,None Variable,None Variable,1
1.3441.462,None Variable,None Variable,1
1.3441.2021,None Variable,None Variable,1
1.3320.207,None Variable,None Variable,1
1.3441.2404,None Variable,None Variable,1
1.3441.287,None Variable,None Variable,1
1.3441.2586,None Variable,None Variable,1
1.3441.3491,None Variable,None Variable,1
1.3441.2642,None Variable,None Variable,1
1.3441.3375,None Variable,None Variable,1
1.3441.1827,None Variable,None Variable,1
1.3441.3118,None Variable,None Variable,1
1.3441.2845,None Variable,None Variable,1
1.3320.174,None Variable,None Variable,1
1.3441.3125,None Variable,None Variable,1
1.3441.1245,None Variable,None Variable,1
1.3441.3195,None Variable,None Variable,1
1.3441.3298,None Variable,None Variable,1
1.3441.3247,None Variable,None Variable,1
1.3441.467,None Variable,None Variable,1
1.3441.3290,None Variable,None Variable,1
1.3441.2807,None Variable,None Variable,1
1.3441.3725,None Variable,None Variable,1
1.3441.2179,None Variable,None Variable,1
1.3441.1701,None Variable,None Variable,1
1.3441.790,None Variable,None Variable,1
1.3441.2336,None Variable,None Variable,1
1.3441.3435,None Variable,None Variable,1
1.3441.494,None Variable,None Variable,1
1.3441.1783,None Variable,None Variable,1
1.3441.3754,None Variable,None Variable,1
1.3441.3014,None Variable,None Variable,1
1.3441.1135,None Variable,None Variable,1
1.3441.2546,None Variable,None Variable,1
1.3441.3326,None Variable,None Variable,1
1.3441.1793,None Variable,None Variable,1
1.3441.600,None Variable,None Variable,1
1.3441.1479,None Variable,None Variable,1
1.3441.1821,None Variable,None Variable,1
1.3441.519,None Variable,None Variable,1
1.3441.3492,None Variable,None Variable,1
1.3441.2896,None Variable,None Variable,1
1.3441.1674,None Variable,None Variable,1
1.3441.1651,None Variable,None Variable,1
1.3320.107,None Variable,None Variable,1
1.3320.15,None Variable,None Variable,1
1.3441.763,None Variable,None Variable,1
1.3441.868,None Variable,None Variable,1
1.3441.850,None Variable,None Variable,1
1.3441.3458,None Variable,None Variable,1
1.3441.451,None Variable,None Variable,1
1.3441.2312,None Variable,None Variable,1
1.3441.56,None Variable,None Variable,1
1.3441.2457,None Variable,None Variable,1
1.3441.1246,None Variable,None Variable,1
1.3441.2503,None Variable,None Variable,1
1.3441.1314,None Variable,None Variable,1
1.3441.1306,None Variable,None Variable,1
1.3441.2384,None Variable,None Variable,1
1.3441.418,None Variable,None Variable,1
1.3320.340,None Variable,None Variable,1
1.3441.3544,None Variable,None Variable,1
1.3320.77,None Variable,None Variable,1
1.3441.3532,None Variable,None Variable,1
1.3441.3423,None Variable,None Variable,1
1.3441.1666,None Variable,None Variable,1
1.3441.2931,None Variable,None Variable,1
1.3441.3129,None Variable,None Variable,1
1.3441.357,None Variable,None Variable,1
1.3441.1792,None Variable,None Variable,1
1.3441.522,None Variable,None Variable,1
1.3441.1392,None Variable,None Variable,1
1.3441.2815,None Variable,None Variable,1
1.3441.959,None Variable,None Variable,1
1.3441.759,None Variable,None Variable,1
1.3441.2441,None Variable,None Variable,1
1.3441.870,None Variable,None Variable,1
1.3441.1548,None Variable,None Variable,1
1.3441.2066,None Variable,None Variable,1
1.3441.3252,None Variable,None Variable,1
1.3441.1760,None Variable,None Variable,1
1.3441.3034,None Variable,None Variable,1
1.3441.1104,None Variable,None Variable,1
1.3320.153,None Variable,None Variable,1
1.3441.151,None Variable,None Variable,1
1.3320.148,None Variable,None Variable,1
1.3320.346,None Variable,None Variable,1
1.3441.2907,None Variable,None Variable,1
1.3441.2360,None Variable,None Variable,1
1.3441.2746,None Variable,None Variable,1
1.3441.1941,None Variable,None Variable,1
1.3441.3047,None Variable,None Variable,1
1.3441.1709,None Variable,None Variable,1
1.3441.814,None Variable,None Variable,1
1.3441.293,None Variable,None Variable,1
1.3441.318,None Variable,None Variable,1
1.3441.253,None Variable,None Variable,1
1.3441.448,None Variable,None Variable,1
1.3441.713,None Variable,None Variable,1
1.3441.1662,None Variable,None Variable,1
1.3320.455,None Variable,None Variable,1
1.3441.2935,None Variable,None Variable,1
1.3441.377,None Variable,None Variable,1
1.3320.146,None Variable,None Variable,1
1.3441.1833,None Variable,None Variable,1
1.3441.2481,None Variable,None Variable,1
1.3441.3452,None Variable,None Variable,1
1.3441.994,None Variable,None Variable,1
1.3441.1967,None Variable,None Variable,1
1.3441.1615,None Variable,None Variable,1
1.3441.2175,None Variable,None Variable,1
1.3441.535,None Variable,None Variable,1
1.3441.2484,None Variable,None Variable,1
1.3441.604,None Variable,None Variable,1
1.3441.2420,None Variable,None Variable,1
1.3441.3111,None Variable,None Variable,1
1.3441.865,None Variable,None Variable,1
1.3441.1226,None Variable,None Variable,1
1.3441.2527,None Variable,None Variable,1
1.3441.2085,None Variable,None Variable,1
1.3320.83,None Variable,None Variable,1
1.3441.370,None Variable,None Variable,1
1.3441.750,None Variable,MicroLensing,1
1.3441.1101,None Variable,None Variable,1
1.3441.2088,None Variable,None Variable,1
1.3441.1807,None Variable,None Variable,1
1.3441.3012,None Variable,None Variable,1
1.3441.3554,None Variable,None Variable,1
1.3441.3165,None Variable,None Variable,1
1.3441.568,None Variable,None Variable,1
1.3441.780,None Variable,None Variable,1
1.3441.310,None Variable,None Variable,1
1.3441.629,None Variable,None Variable,1
1.3441.1895,None Variable,None Variable,1
1.3320.360,None Variable,None Variable,1
1.3320.209,None Variable,None Variable,1
1.3441.2371,None Variable,None Variable,1
1.3441.2851,None Variable,None Variable,1
1.3441.2700,None Variable,None Variable,1
1.3441.2947,None Variable,None Variable,1
1.3320.70,None Variable,None Variable,1
1.3441.474,None Variable,None Variable,1
1.3320.311,None Variable,None Variable,1
1.3441.3829,None Variable,None Variable,1
1.3441.3322,None Variable,None Variable,1
1.3441.2311,None Variable,None Variable,1
1.3441.70,None Variable,None Variable,1
1.3441.1410,None Variable,None Variable,1
1.3441.3084,None Variable,None Variable,1
1.3441.2539,None Variable,None Variable,1
1.3320.100,None Variable,None Variable,1
1.3441.1778,None Variable,None Variable,1
1.3441.2698,None Variable,None Variable,1
1.3441.3558,None Variable,None Variable,1
1.3441.866,None Variable,Eclipsing Binaries,1
1.3441.731,None Variable,None Variable,1
1.3441.703,None Variable,None Variable,1
1.3441.1755,None Variable,None Variable,1
1.3441.2968,None Variable,None Variable,1
1.3441.3168,None Variable,None Variable,1
1.3320.110,None Variable,None Variable,1
1.3441.2098,None Variable,None Variable,1
1.3441.3429,None Variable,MicroLensing,1
1.3441.515,None Variable,None Variable,1
1.3320.118,None Variable,None Variable,1
1.3441.3548,None Variable,None Variable,1
1.3441.1283,None Variable,None Variable,1
1.3441.2257,None Variable,None Variable,1
1.3441.1984,None Variable,None Variable,1
1.3441.2111,None Variable,None Variable,1
1.3441.2832,None Variable,None Variable,1
1.3441.2605,None Variable,None Variable,1
1.3441.1131,None Variable,None Variable,1
1.3441.2429,None Variable,None Variable,1
1.3441.975,None Variable,None Variable,1
1.3320.161,None Variable,None Variable,1
1.3441.456,None Variable,None Variable,1
1.3441.1689,None Variable,None Variable,1
1.3441.2433,None Variable,None Variable,1
1.3441.1507,None Variable,None Variable,1
1.3320.73,None Variable,None Variable,1
1.3441.1238,None Variable,None Variable,1
1.3441.3708,None Variable,None Variable,1
1.3441.347,None Variable,None Variable,1
1.3441.2612,None Variable,None Variable,1
1.3441.532,None Variable,None Variable,1
1.3441.989,None Variable,None Variable,1
1.3441.1376,None Variable,None Variable,1
1.3441.1614,None Variable,None Variable,1
1.3441.1230,None Variable,None Variable,1
1.3441.2259,None Variable,None Variable,1
1.3441.2469,None Variable,None Variable,1
1.3441.1914,None Variable,None Variable,1
1.3441.394,None Variable,None Variable,1
1.3441.2961,None Variable,None Variable,1
1.3441.1521,None Variable,None Variable,1
1.3441.2344,None Variable,None Variable,1
1.3320.243,None Variable,None Variable,1
1.3441.2917,None Variable,None Variable,1
1.3441.2744,None Variable,None Variable,1
1.3441.930,None Variable,None Variable,1
1.3441.291,None Variable,None Variable,1
1.3320.279,None Variable,None Variable,1
1.3320.114,None Variable,None Variable,1
1.3441.533,None Variable,None Variable,1
1.3441.207,None Variable,None Variable,1
1.3441.2340,None Variable,None Variable,1
1.3441.592,None Variable,None Variable,1
1.3441.124,None Variable,None Variable,1
1.3441.2130,None Variable,None Variable,1
1.3441.340,None Variable,None Variable,1
1.3320.129,None Variable,None Variable,1
1.3441.1513,None Variable,None Variable,1
1.3441.1826,None Variable,None Variable,1
1.3441.3512,None Variable,None Variable,1
